,DateTime,Most recent forecast [MW],Day-Ahead forecast [MW],Week-Ahead forecast [MW],Real-time Upscaled Measurement [MW],Corrected Upscaled Measurement [MW],Monitored Capacity [MWp],Day-Ahead forecast (11h00) [MW],predictions,RMSE_predictions,RMSE_elia
1190,2021-07-28 04:00:00,1460.19,1516.5900000000001,1286.3899999999999,1269.44,1269.44,76600.96,1262.3,-457.1479181765299,14295.481527454524,1576.2004608557265
1191,2021-07-28 08:00:00,23179.260000000002,22498.79,16423.91,24916.73,24916.73,76600.96,20556.22,6077.352813431472,14295.481527454524,1576.2004608557265
1192,2021-07-28 12:00:00,33495.97,35158.93,31605.76,33632.25,33632.25,76600.96,35596.36,12108.194896184355,14295.481527454524,1576.2004608557265
1193,2021-07-28 16:00:00,21045.76,21335.81,19335.11,20868.32,20868.32,76600.96,21160.39,6102.177744045109,14295.481527454524,1576.2004608557265
1194,2021-07-28 20:00:00,336.88,315.9,321.13,679.25,679.25,76600.96,318.05,-575.5860892948974,14295.481527454524,1576.2004608557265
1195,2021-07-29 00:00:00,0.0,0.0,0.0,0.0,0.0,76600.96,0.0,-566.0601638798695,14295.481527454524,1576.2004608557265
1196,2021-07-29 04:00:00,1855.42,1823.98,1427.9299999999998,1666.86,1666.86,76600.96,1845.95,-423.19092677553186,14295.481527454524,1576.2004608557265
1197,2021-07-29 08:00:00,26940.29,27067.58,18841.53,28043.97,28043.97,76600.96,26524.36,10301.498233432696,14295.481527454524,1576.2004608557265
1198,2021-07-29 12:00:00,39124.15,36150.22,30018.91,43073.12,43073.12,76600.96,35439.22,20759.784054858388,14295.481527454524,1576.2004608557265
1199,2021-07-29 16:00:00,22981.46,21103.49,17224.55,22703.02,22703.02,76600.96,21341.23,5480.551973725036,14295.481527454524,1576.2004608557265
1200,2021-07-29 20:00:00,321.52,322.62,269.75,980.48,980.48,76600.96,323.90000000000003,-481.85924028991724,14295.481527454524,1576.2004608557265
1201,2021-07-30 00:00:00,0.0,0.0,0.0,0.0,0.0,76600.96,0.0,-533.4535421021562,14295.481527454524,1576.2004608557265
1202,2021-07-30 04:00:00,1343.34,1341.95,1440.66,1637.19,1637.19,76600.96,1260.96,-307.72392897061076,14295.481527454524,1576.2004608557265
1203,2021-07-30 08:00:00,21510.68,19560.32,19693.71,25913.32,25913.32,76600.96,19340.260000000002,11377.9469583489,14295.481527454524,1576.2004608557265
1204,2021-07-30 12:00:00,29453.89,26362.42,28122.71,27787.49,27787.49,76600.96,28065.52,12475.84902789727,14295.481527454524,1576.2004608557265
1205,2021-07-30 16:00:00,19896.04,19207.31,14611.67,17743.89,17743.89,76600.96,19305.91,1871.6695932258665,14295.481527454524,1576.2004608557265
1206,2021-07-30 20:00:00,171.53,172.88,150.19,575.4,575.4,76600.96,183.08,-472.86485205112956,14295.481527454524,1576.2004608557265
1207,2021-07-31 00:00:00,0.0,0.0,0.0,0.0,0.0,76600.96,0.0,-515.4755698911753,14295.481527454524,1576.2004608557265
1208,2021-07-31 04:00:00,1425.67,1468.95,1461.98,1318.9499999999998,1318.9499999999998,76600.96,1380.27,-362.09983832786793,14295.481527454524,1576.2004608557265
1209,2021-07-31 08:00:00,22327.77,22949.39,21309.96,19865.43,19865.43,76600.96,21780.760000000002,6873.310336281657,14295.481527454524,1576.2004608557265
1210,2021-07-31 12:00:00,30967.62,33984.49,32955.14,31370.88,31370.88,76600.96,33049.06,12377.225063207894,14295.481527454524,1576.2004608557265
1211,2021-07-31 16:00:00,18648.27,19099.67,17508.55,18813.37,18813.37,76600.96,18847.77,3539.735074295327,14295.481527454524,1576.2004608557265
1212,2021-07-31 20:00:00,158.94,161.4,165.08,629.12,629.12,76600.96,165.70999999999998,-476.6564948217105,14295.481527454524,1576.2004608557265
1213,2021-08-01 00:00:00,0.0,0.0,0.0,0.0,0.0,76600.96,0.0,-515.4819542305265,14295.481527454524,1576.2004608557265
1214,2021-08-01 04:00:00,1243.67,1267.33,1303.39,669.51,669.51,76600.96,1342.3700000000001,-330.9603049928602,14295.481527454524,1576.2004608557265
1215,2021-08-01 08:00:00,18143.62,19433.97,17581.57,14847.2,14847.2,76600.96,19678.27,5995.599874730185,14295.481527454524,1576.2004608557265
1216,2021-08-01 12:00:00,23999.87,26463.190000000002,27144.96,23426.28,23426.28,76600.96,28217.04,10079.853615279868,14295.481527454524,1576.2004608557265
1217,2021-08-01 16:00:00,12681.81,15247.26,14765.210000000001,13072.97,13072.97,76600.96,15039.55,3327.433200128451,14295.481527454524,1576.2004608557265
1218,2021-08-01 20:00:00,130.3,135.98,144.45,508.77,508.77,76600.96,133.7,-495.6415556400921,14295.481527454524,1576.2004608557265
1219,2021-08-02 00:00:00,0.0,0.0,0.0,0.0,0.0,76600.96,0.0,-544.3195239769016,14295.481527454524,1576.2004608557265
1220,2021-08-02 04:00:00,659.01,743.82,1198.48,623.4100000000001,623.4100000000001,76600.96,673.0,-435.6441536335927,14295.481527454524,1576.2004608557265
1221,2021-08-02 08:00:00,13551.64,13519.42,16006.56,16306.96,16306.96,76600.96,12586.82,5029.636234811843,14295.481527454524,1576.2004608557265
1222,2021-08-02 12:00:00,32170.48,25509.47,26663.23,32620.66,32620.66,76600.96,24457.920000000002,9424.325365994797,14295.481527454524,1576.2004608557265
1223,2021-08-02 16:00:00,20133.14,17401.72,15028.73,22385.75,22385.75,76600.96,18256.41,3610.7096111616866,14295.481527454524,1576.2004608557265
1224,2021-08-02 20:00:00,150.71,146.5,143.01,614.16,614.16,76600.96,148.5,-545.3456019013469,14295.481527454524,1576.2004608557265
1225,2021-08-03 00:00:00,0.0,0.0,0.0,0.0,0.0,76600.96,0.0,-561.9957952282857,14295.481527454524,1576.2004608557265
1226,2021-08-03 04:00:00,792.02,819.87,1412.74,545.11,545.11,76600.96,942.9,-332.61499479188586,14295.481527454524,1576.2004608557265
1227,2021-08-03 08:00:00,17034.13,16065.82,21504.16,18845.42,18845.42,76600.96,17285.77,6846.68338496089,14295.481527454524,1576.2004608557265
1228,2021-08-03 12:00:00,34996.12,28451.23,34486.27,37966.44,37966.44,76600.96,29528.79,6809.730173992068,14295.481527454524,1576.2004608557265
1229,2021-08-03 16:00:00,21637.01,17329.420000000002,18191.93,19506.649999999998,19506.649999999998,76600.96,18349.68,1479.062189308256,14295.481527454524,1576.2004608557265
1230,2021-08-03 20:00:00,141.07,138.06,158.78,629.33,629.33,76600.96,147.87,-480.2751056257729,14295.481527454524,1576.2004608557265
1231,2021-08-04 00:00:00,0.0,0.0,0.0,0.0,0.0,76600.96,0.0,-495.1678049200308,14295.481527454524,1576.2004608557265
1232,2021-08-04 04:00:00,1531.4499999999998,1353.5,1095.26,1278.06,1278.06,76600.96,1419.1,-348.2829820647929,14295.481527454524,1576.2004608557265
1233,2021-08-04 08:00:00,26817.239999999998,23842.36,15612.630000000001,27763.79,27763.79,76600.96,24212.33,2706.2644830255213,14295.481527454524,1576.2004608557265
1234,2021-08-04 12:00:00,38256.87,35834.0,23000.48,31450.47,31450.47,76600.96,37145.17,7018.819579558223,14295.481527454524,1576.2004608557265
1235,2021-08-04 16:00:00,14425.99,18275.86,12295.619999999999,15047.84,15047.84,76600.96,18877.96,2433.758288776763,14295.481527454524,1576.2004608557265
1236,2021-08-04 20:00:00,112.72999999999999,128.12,121.29,358.33,358.33,76600.96,133.64000000000001,-568.2819139740895,14295.481527454524,1576.2004608557265
1237,2021-08-05 00:00:00,0.0,0.0,0.0,0.0,0.0,76600.96,0.0,-502.91839289239607,14295.481527454524,1576.2004608557265
1238,2021-08-05 04:00:00,1431.9099999999999,1206.61,1315.08,1004.22,1004.22,76600.96,1181.77,-318.50855144388044,14295.481527454524,1576.2004608557265
1239,2021-08-05 08:00:00,25040.71,22410.12,21059.94,25651.86,25651.86,76600.96,21705.68,8741.941638780385,14295.481527454524,1576.2004608557265
1240,2021-08-05 12:00:00,33723.39,33796.1,33300.51,37019.31,37019.31,76600.96,34353.67,15549.803002053648,14295.481527454524,1576.2004608557265
1241,2021-08-05 16:00:00,20721.5,18715.68,17193.67,21847.77,21847.77,76600.96,18836.84,2932.7510496227073,14295.481527454524,1576.2004608557265
1242,2021-08-05 20:00:00,50.81,52.19,54.02,396.76,396.76,76600.96,51.97,-506.49525993916205,14295.481527454524,1576.2004608557265
1243,2021-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,76600.96,0.0,-551.7896921208408,14295.481527454524,1576.2004608557265
1244,2021-08-06 04:00:00,829.02,836.89,1177.33,783.16,783.16,76600.96,833.8,-313.32725080785343,14295.481527454524,1576.2004608557265
1245,2021-08-06 08:00:00,17055.12,15874.22,18992.739999999998,16626.39,16626.39,76600.96,16825.85,11378.140780343563,14295.481527454524,1576.2004608557265
1246,2021-08-06 12:00:00,31004.35,32394.98,28907.32,33000.47,33000.47,76600.96,34097.31,23025.0524253124,14295.481527454524,1576.2004608557265
1247,2021-08-06 16:00:00,19295.88,20396.98,15086.73,21706.6,21706.6,76600.96,20912.11,7683.524907408133,14295.481527454524,1576.2004608557265
1248,2021-08-06 20:00:00,50.03,50.21,50.24,412.24,412.24,76600.96,51.68,-514.7714918514434,14295.481527454524,1576.2004608557265
1249,2021-08-07 00:00:00,0.0,0.0,0.0,0.0,0.0,76600.96,0.0,-546.4775943786185,14295.481527454524,1576.2004608557265
1250,2021-08-07 04:00:00,1287.6,1417.92,1174.68,974.56,974.56,76600.96,1343.47,-287.2045804453269,14295.481527454524,1576.2004608557265
1251,2021-08-07 08:00:00,24718.21,26832.04,17096.07,26579.16,26579.16,76600.96,25525.47,10026.008424593807,14295.481527454524,1576.2004608557265
1252,2021-08-07 12:00:00,31239.68,33284.88,23957.11,31698.32,31698.32,76600.96,33512.54,11250.37017840281,14295.481527454524,1576.2004608557265
1253,2021-08-07 16:00:00,14303.24,15121.75,12128.86,13821.869999999999,13821.869999999999,76600.96,15458.56,943.7261674530432,14295.481527454524,1576.2004608557265
1254,2021-08-07 20:00:00,40.21,44.32,43.02,542.86,542.86,76600.96,41.4,-516.3217404067237,14295.481527454524,1576.2004608557265
1255,2021-08-08 00:00:00,0.0,0.0,0.0,0.0,0.0,76600.96,0.0,-546.8996155798342,14295.481527454524,1576.2004608557265
1256,2021-08-08 04:00:00,1284.87,1309.42,1031.3400000000001,1109.77,1109.77,76600.96,1324.4,-446.07665523649194,14295.481527454524,1576.2004608557265
1257,2021-08-08 08:00:00,22846.78,23658.73,16175.97,19280.88,19280.88,76600.96,23177.86,3004.50840471413,14295.481527454524,1576.2004608557265
1258,2021-08-08 12:00:00,35874.21,36376.55,27653.71,35455.09,35455.09,76600.96,35500.19,6800.5982769057155,14295.481527454524,1576.2004608557265
1259,2021-08-08 16:00:00,16627.45,18601.81,15021.3,17674.52,17674.52,76600.96,19344.91,3721.3325324091315,14295.481527454524,1576.2004608557265
1260,2021-08-08 20:00:00,36.6,42.78,47.19,503.54,503.54,76600.96,42.83,-536.3991780581978,14295.481527454524,1576.2004608557265
1261,2021-08-09 00:00:00,0.0,0.0,0.0,0.0,0.0,76600.96,0.0,-549.5794010972511,14295.481527454524,1576.2004608557265
1262,2021-08-09 04:00:00,1072.06,885.6,1079.54,963.42,963.42,76600.96,824.64,-389.5236861604732,14295.481527454524,1576.2004608557265
1263,2021-08-09 08:00:00,16461.1,13909.55,17212.68,18073.57,18073.57,76600.96,13131.73,8819.302152008042,14295.481527454524,1576.2004608557265
1264,2021-08-09 12:00:00,28389.7,23617.47,27121.010000000002,30739.239999999998,30739.239999999998,76600.96,23408.1,10208.085854066014,14295.481527454524,1576.2004608557265
1265,2021-08-09 16:00:00,16847.82,17899.46,14373.39,18851.34,18851.34,76600.96,17566.33,2468.834176574312,14295.481527454524,1576.2004608557265
1266,2021-08-09 20:00:00,43.16,46.27,45.09,351.17,351.17,76600.96,46.24,-512.3665603281464,14295.481527454524,1576.2004608557265
1267,2021-08-10 00:00:00,0.0,0.0,0.0,0.0,0.0,76600.96,0.0,-559.2799954888876,14295.481527454524,1576.2004608557265
1268,2021-08-10 04:00:00,913.29,933.87,1130.78,795.91,795.91,76600.96,1060.62,-458.845170237897,14295.481527454524,1576.2004608557265
1269,2021-08-10 08:00:00,18401.74,19584.33,19481.58,17686.23,17686.23,76600.96,19885.23,4720.086139235274,14295.481527454524,1576.2004608557265
1270,2021-08-10 12:00:00,25231.69,32726.56,30182.48,25567.63,25567.63,76600.96,30517.71,7584.021540898383,14295.481527454524,1576.2004608557265
1271,2021-08-10 16:00:00,16213.71,20487.72,15191.55,16801.09,16801.09,76600.96,18949.32,3636.8942423561216,14295.481527454524,1576.2004608557265
1272,2021-08-10 20:00:00,39.7,44.32,44.59,454.61,454.61,76600.96,42.51,-467.82220616973007,14295.481527454524,1576.2004608557265
1273,2021-08-11 00:00:00,0.0,0.0,0.0,0.0,0.0,76600.96,0.0,-535.4575698543993,14295.481527454524,1576.2004608557265
1274,2021-08-11 04:00:00,1162.2,1123.01,1111.86,1009.0500000000001,1009.0500000000001,76600.96,1121.72,-443.5211187849101,14295.481527454524,1576.2004608557265
1275,2021-08-11 08:00:00,25855.56,26050.26,21770.5,26215.63,26215.63,76600.96,26338.3,6066.135365490392,14295.481527454524,1576.2004608557265
1276,2021-08-11 12:00:00,45524.93,41948.29,32652.89,47069.09,47069.09,76600.96,40834.46,13004.152781807632,14295.481527454524,1576.2004608557265
1277,2021-08-11 16:00:00,24625.96,21777.66,15947.14,25006.16,25006.16,76600.96,20186.14,5010.587985403985,14295.481527454524,1576.2004608557265
